id,judul_kkn,waktu_pelaksanaan,url_pemberitaan,laporan_akhir_kkn,url_video_aktivitas_kkn,url_laporan_akhir,periodesem,nama_kelurahan_desa,desa_text,nama_kecamatan,nama_kota_kabupaten,nama_provinsi,latitude,longitude,lokasi
179,"KKN PEMBUATAN ALAT PENGERING KERUPUK OTOMATIS HEMAT BIAYA SEBAGAI UPAYA MENINGKATKAN HASIL PRODUKSI KERUPUK CUMI DI DESA WRINGIN PUTIH, MUNCAR BANYUWANGI",2020-10-01,https://edukasi.sindonews.com/read/293724/211/bantu-umkm-tim-kkn-its-inovasikan-alat-pengering-kerupuk-otomatis-1610031717,8580f1189f2f8e014f10bbf91f0478e4,https://www.youtube.com/watch?v=pojHwgAL7SA&amp;t=104s,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8580f1189f2f8e014f10bbf91f0478e4,20201,WRINGIN PUTIH,,MUNCAR,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.4866398,114.3143937," WRINGIN PUTIH, KECAMATAN MUNCAR, KABUPATEN BANYUWANGI, PROVINSI JAWA TIMUR"
286,Pengembangan Aplikasi Akuntansi Sederhana untuk UMKM berbasis Android,2021-08-07,https://www.its.ac.id/news/2021/11/27/kiosku-aplikasi-ciptaan-tim-kkn-abmas-its-untuk-umkm/,44bf3e6b8799026729c34e2631cad0bf,https://www.youtube.com/watch?v=vjFqPrPmfD0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=44bf3e6b8799026729c34e2631cad0bf,20211,WRINGIN PUTIH,,MUNCAR,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.366001992771318,114.34326049811858," WRINGIN PUTIH, KECAMATAN MUNCAR, KABUPATEN BANYUWANGI, PROVINSI JAWA TIMUR"
284,Pembuatan Konten Pembelajaran Digital Interaktif untuk Materi Pembelajaran Bahasa Arab (Nahwu dan Shorof) untuk Santri Milenial di Pondok Pesantren,2021-08-06,https://www.its.ac.id/news/2021/11/27/its-inovasikan-media-pembelajaran-digital-pondok-pesantren/,c107640a51c04f49001e60020404468c,https://www.youtube.com/watch?v=zUWpQ-W84YI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=c107640a51c04f49001e60020404468c,20211,WRINGIN PUTIH,,MUNCAR,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.480468317631603,114.3346329355822," WRINGIN PUTIH, KECAMATAN MUNCAR, KABUPATEN BANYUWANGI, PROVINSI JAWA TIMUR"
115,Relawan Covid 19 Kemdikbud PENCEGAHAN DAN PENANGGULANGAN COVID-19 TERHADAP MASYARAKAT TAMANAGUNG MELALUI PERANTARA PEMBATASAN JARAK PADA TEMPAT DUDUK DI MASA PANDEMI DESA TAMANAGUNG KECAMATAN CLURING KABUPATEN BANYUWANGI,2020-08-17,https://www.its.ac.id/news/2020/10/10/melalui-kkn-mahasiswa-its-bantu-tegakkan-protokol-kesehatan/,4e9fcfcdf87947c849a871a5971efd5d,https://www.youtube.com/watch?v=Qonmp9-DBNM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=4e9fcfcdf87947c849a871a5971efd5d,20201,TAMANAGUNG,,CLURING,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.4064784,114.1751103," TAMANAGUNG, KECAMATAN CLURING, KABUPATEN BANYUWANGI, PROVINSI JAWA TIMUR"
221,"KKN Mandiri PELATIHAN TEKNOLOGI ONLINE LEARNING UNTUK PARA GURU DI LINGKUNGAN PONDOK PESANTREN DARUSSALAM, BLOKAGUNG, BANYUWANGI",2020-07-30,https://www.its.ac.id/news/2021/03/08/kkn-its-latih-pengajar-pesantren-hadapi-kuliah-online/,9737f2ff2274bc85ff0fa6c11d85a8b4,https://www.youtube.com/watch?v=OU1c1qfa2Rs,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=9737f2ff2274bc85ff0fa6c11d85a8b4,20201,KARANGDORO,,TEGALSARI,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.4208561,114.0929354," KARANGDORO, KECAMATAN TEGALSARI, KABUPATEN BANYUWANGI, PROVINSI JAWA TIMUR"
114,"Relawan Covid 19 Kemdikbud PENYULUHAN DAN OPTIMALISASI RUANG PUBLIK SEBAGAI SARANA PENCEGAHAN PENYAKIT COVID-19 KELURAHAN BULUSAN KECAMATAN KALIPURO , KABUPATEN BANYUWANGI",2020-08-17,https://www.its.ac.id/news/2020/10/10/melalui-kkn-mahasiswa-its-bantu-tegakkan-protokol-kesehatan/,12ba22eec69a3f24b2b5307f9b2c3aff,https://www.youtube.com/watch?v=Qonmp9-DBNM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=12ba22eec69a3f24b2b5307f9b2c3aff,20201,BULUSAN,,KALIPURO,KABUPATEN BANYUWANGI,JAWA TIMUR,-8.12848,114.3443383," BULUSAN, KECAMATAN KALIPURO, KABUPATEN BANYUWANGI, PROVINSI JAWA TIMUR"
53,"KKNT RECON KEMDIKBUD: KKN TEMATIK LITERASI DAN NUMERASI DESA SUMBERKEDAWUNG KECAMATAN LECES, KABUPATEN PROBOLINGGO",2020-08-17,https://radarbromo.jawapos.com/daerah/17/10/2020/tim-kknt-covid-19-its02-ambil-peran-efektifkan-belajar-siswa/,5b0dd139460bc7336a659368e787084a,https://youtu.be/oSKAktMQtak,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5b0dd139460bc7336a659368e787084a,20201,SUMBERKEDAWUNG,,LECES,KABUPATEN PROBOLINGGO,JAWA TIMUR,-7.8453936,113.2154112," SUMBERKEDAWUNG, KECAMATAN LECES, KABUPATEN PROBOLINGGO, PROVINSI JAWA TIMUR"
25,"RELAWAN DESA ITS MELAWAN COVID-19 DESA SUKODADI KECAMATAN PAITON, KABUPATEN PROBOLINGGO",2020-04-20,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,f4742b286e6827bf4d52f8cf242ce426,https://youtu.be/Wn2g8IeGoFI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=f4742b286e6827bf4d52f8cf242ce426,20192,SUKODADI,,PAITON,KABUPATEN PROBOLINGGO,JAWA TIMUR,-7.7185396,113.4938453," SUKODADI, KECAMATAN PAITON, KABUPATEN PROBOLINGGO, PROVINSI JAWA TIMUR"
381,Strategi Pengembangan Ekonomi Lokal di Sekitar Bromo Tengger Semeru,2021-06-03,https://www.its.ac.id/news/2022/06/20/mahasiswa-its-kembangkan-ekonomi-lokal-melalui-kopi-tosari-bromo/,8d583d40d193a4fe7d0984c570d55b8c,https://www.youtube.com/watch?v=2gPayHe_oi0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8d583d40d193a4fe7d0984c570d55b8c,20202,TOSARI,Tosari,TOSARI,KABUPATEN PASURUAN,JAWA TIMUR,-7.8600785,112.8685356,"Tosari TOSARI, KECAMATAN TOSARI, KABUPATEN PASURUAN, PROVINSI JAWA TIMUR"
141,KKN ABMAS: TEKNOLOGI TEPAT GUNA MESIN PENGUPAS KULIT ARI KELAPA,2020-09-02,https://republikjatim.com/baca/tim-pengabdian-masyarakat-its-lahirkan-mesin-pengupas-kelapa-untuk-umkm-kue-klepon,d877e9f26acb3384c954028ce6e89ccd,,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=d877e9f26acb3384c954028ce6e89ccd,20201,LEGOK,,GEMPOL,KABUPATEN PASURUAN,JAWA TIMUR,-7.5647748,112.7008552," LEGOK, KECAMATAN GEMPOL, KABUPATEN PASURUAN, PROVINSI JAWA TIMUR"
142,"Tematik AbMas TEKNOLOGI TEPAT GUNA MESIN PENGUPAS KULIT ARI KELAPA DESA LEGOK, KECAMATAN GEMPOL, KABUPATEN PASURUAN",2020-09-02,https://republikjatim.com/baca/tim-pengabdian-masyarakat-its-lahirkan-mesin-pengupas-kelapa-untuk-umkm-kue-klepon,b619dff23cd949678b85cf6217700dcb,https://www.youtube.com/watch?v=Ek4XemjVbzg,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=b619dff23cd949678b85cf6217700dcb,20201,LEGOK,,GEMPOL,KABUPATEN PASURUAN,JAWA TIMUR,-7.5647748,112.7008552," LEGOK, KECAMATAN GEMPOL, KABUPATEN PASURUAN, PROVINSI JAWA TIMUR"
266,PENERAPAN SMART EDU COMMUNITY UNTUK MENINGKATKAN KUALITAS PENDIDIKAN SECARA BERKELANJUTAN PADA SISWA SEKOLAH DESA SEMARE PASURUAN,2021-09-20,https://www.its.ac.id/news/2021/11/25/kkn-its-sukses-bangun-pondok-ilmu-bagi-anak-pesisir/,5e7b745f69af8829c71062c3e37dccfc,https://www.youtube.com/watch?v=tNcey5A4OU0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5e7b745f69af8829c71062c3e37dccfc,20211,SEMARE,,KRATON,KABUPATEN PASURUAN,JAWA TIMUR,-7.615048027583255,112.88860293558199," SEMARE, KECAMATAN KRATON, KABUPATEN PASURUAN, PROVINSI JAWA TIMUR"
489,PERANCANGAN ALAT PENGOLAHAN LIMBAH RUMAH POTONG AYAM UNTUK PRODUKSI PUPUK TANAMAN DAN PRODUK PAKAN IKAN,2022-04-19,https://www.its.ac.id/news/2022/11/29/kkn-its-inovasikan-mesin-pengolah- limbah-darah-dan-bulu-ayam/,96b71458047ad8389b7345d9d62fe0fb,https://youtu.be/arJsnZ5L_gI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=96b71458047ad8389b7345d9d62fe0fb,20212,KEDAWUNG WETAN,Dusun Kerawan,GRATI,KABUPATEN PASURUAN,JAWA TIMUR,-7.7016585,112.9740416,"Dusun Kerawan KEDAWUNG WETAN, KECAMATAN GRATI, KABUPATEN PASURUAN, PROVINSI JAWA TIMUR"
283,PELATIHAN DAN PENDAMPINGAN PRODUK HALAL BAGI UMKM PRODUKSI TAS DI TANGGULANGIN SIDOARJO,2021-07-27,https://www.its.ac.id/news/2021/12/28/kkn-abmas-its-bantu-produsen-tas-capai-sertifikasi-halal/,ad7f3432703d578bfb658d3d9acb3a79,https://www.youtube.com/watch?v=hZr1zBr_zg8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=ad7f3432703d578bfb658d3d9acb3a79,20211,KEDENSARI,,TANGGULANGIN,KABUPATEN SIDOARJO,JAWA TIMUR,-7.5051794831099965,112.6942221490745," KEDENSARI, KECAMATAN TANGGULANGIN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
41,KKNT RECON KEMDIKBUD: Optimalisasi Sistem Daring untuk Edukasi Kesehatan Masyarakat Kepada Siswa SDN Kedungbanteng  dalam Menghadapi Pandemi COVID-19,2020-08-17,https://drive.google.com/file/d/1CGoDkhEKTPMmkf_PqrOLuvksXBQWQowG/view,c137b97506b8cc19a73a2566696517a7,https://youtu.be/BvOImETQUw8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=c137b97506b8cc19a73a2566696517a7,20201,KEDUNGBANTENG,,TANGGULANGIN,KABUPATEN SIDOARJO,JAWA TIMUR,-7.5053754,112.7320672," KEDUNGBANTENG, KECAMATAN TANGGULANGIN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
443,(Sistem Pakan Ikan Cerdas Otomatis dan Terintegrasi Pada Tambak Polikultur BUMDES Delta Mina Sejahtera),2022-08-01,https://www.its.ac.id/news/2022/10/30/abmas-its-gagas-sistem-pakan-ikan-cerdas/,7955ed1241b0f1b59979c49d9140dd56,https://www.youtube.com/watch?v=Cq_H4PCk_c8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=7955ed1241b0f1b59979c49d9140dd56,20221,KEDUNGKENDO,Kedungpeluk,CANDI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4962652,112.7578299,"Kedungpeluk KEDUNGKENDO, KECAMATAN CANDI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
64,"KKNT RECON KEMDIKBUD: PEMANFAATAN MEDIA INTERNET DAN MEDIA CETAK SEBAGAI UPAYA EDUKASI  PROTOKOL KESEHATAN DAN SEBAGAI PENUNJANG PEMBELAJARAN DARING DI  TENGAH PANDEMI COVID 19 UNTUK ANAK TK  DI DESA LARANGAN, KECAMATAN CANDI, KABUPATEN SIDOARJO",2020-08-17,https://bidiknasional.com/2020/10/mahasiswa-its-gelar-kkn-tematik-covid-19-secara-daring/,754d5f2b2d3cd9ca44d0c07e5ae521ac,https://youtu.be/2ky25E6Hs9o,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=754d5f2b2d3cd9ca44d0c07e5ae521ac,20201,LARANGAN,,CANDI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4695949,112.7073097," LARANGAN, KECAMATAN CANDI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
288,Pengembangan Masyarakat Kabupaten Sidoarjo melalui Pelatihan Kewirausahaan di Bidang Sanitasi,2021-11-01,https://www.its.ac.id/news/2021/11/23/tim-abmas-its-beri-pelatihan-menjadi-wirausahawan-sanitasi/,fc51d68313b31269f8b12f2050d96930,https://www.youtube.com/watch?v=KtNzOk4f0o0,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=fc51d68313b31269f8b12f2050d96930,20211,KENONGO,,TULANGAN,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4829026757979396,112.6499072067462," KENONGO, KECAMATAN TULANGAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
242,SOSIALISASI SERTA PENDAMPINGAN SERTIFIKASI HALAL UMKM DI KABUPATEN SIDOARJO,2021-05-10,https://www.its.ac.id/news/2021/10/10/tim-kkn-abmas-its-sosialisasikan-produk-halal-umkm-kabupaten-sidoarjo/,839404dc20e3282a677b999a3fbeab87,https://youtu.be/KwBUxfsDRp4,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=839404dc20e3282a677b999a3fbeab87,20202,SIDOKUMPUL,,SIDOARJO,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4475252,112.7182035," SIDOKUMPUL, KECAMATAN SIDOARJO, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
371,"PENGEMBANGAN SISTEM CERDAS E-PENGELOLAAN PRASRANA, SARANA, DAN UTILITAS (PSU) BERBASIS WEB",2021-04-05,https://www.its.ac.id/news/2021/10/08/kpk-apresiasi-peran-its-dalam-mengembangkan-sistem-digital-manajemen-aset/,ea83f2a3bcbd622239530d9fd5f3da9f,https://www.youtube.com/watch?v=b0VYTmLl0N4,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=ea83f2a3bcbd622239530d9fd5f3da9f,20202,SIDOKUMPUL,Sidokumpul,SIDOARJO,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4444657,112.7168174,"Sidokumpul SIDOKUMPUL, KECAMATAN SIDOARJO, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
78,KKNT RECON KEMDIKBUD: OPTIMALISASI MEDIA SOSIAL SEBAGAI SARANA PENINGKATAN PEMAHAMAN  ADAPTASI KEBIASAAN BARU SERTA SARANA PEMBELAJARAN DARING BAGI  REMAJA,2020-08-17,https://www.its.ac.id/news/2020/10/13/kknt-its-edukasi-masyarakat-secara-daring/,b14e8bd45bd519b37284fcfd80206e04,https://youtu.be/IKPjx00qitM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=b14e8bd45bd519b37284fcfd80206e04,20201,PUCANG,,SIDOARJO,KABUPATEN SIDOARJO,JAWA TIMUR,-7.439787,112.7163177," PUCANG, KECAMATAN SIDOARJO, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
158,KKN ABMAS PELATIHAN METODE STATISTIKA UNTUK TINDAKAN KELAS BAGI GURU SMP NEGERI KABUPATEN SIDOARJO PENELITIAN,2020-08-06,https://www.its.ac.id/news/2021/01/28/kembangkan-kompetensi-guru-lewat-pelatihan-analisis-data/,bc4629607df71f0e1b009a5184402a1f,https://www.youtube.com/watch?v=zcwqvJr2eHU&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=bc4629607df71f0e1b009a5184402a1f,20201,MAGERSARI,,SIDOARJO,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4454404,112.7064476," MAGERSARI, KECAMATAN SIDOARJO, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
352,Pembangunan Jamban Sehat di Desa Sidokerto - Sidoarjo,2021-07-13,jawapos.com/surabaya/22/09/2021/its-bantu-warga-sidoarjo-bangun-jamban-sehat/,c3080c44799885d9f0433a04af062653,https://www.youtube.com/watch?v=vXcd_2_w-qc,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=c3080c44799885d9f0433a04af062653,20211,SIDOKERTO,Sidokerto,BUDURAN,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4299531,112.7047877,"Sidokerto SIDOKERTO, KECAMATAN BUDURAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
192,"KKN ABMAS RANCANG BANGUN SISTEM CERDAS E-PENGELOLAAN PRASARANA, SARANA, DAN UTILITAS (PSU) PERUMAHAN BERBASIS WEB DI KABUPATEN SIDOARJO",2020-06-30,https://www.its.ac.id/news/2020/12/01/dosen-its-kembangkan-sistem-cerdas-pengelolaan-psu/,9719654942053671c22057e704326284,https://www.youtube.com/watch?v=b0VYTmLl0N4&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=9719654942053671c22057e704326284,20192,SIWALAN PANJI,"Badrek, Siwalan Panji",BUDURAN,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4325684,112.7255311,"Badrek, Siwalan Panji SIWALAN PANJI, KECAMATAN BUDURAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
363,PELATIHAN PEMANDU WISATA DALAM MEWUJUDKAN WISATA  PESISIR “PESONA BAHARI” DI DESA GISIK CEMANDI KABUPATEN  SIDOARJO,2021-04-01,https://www.its.ac.id/news/2022/04/12/dukung-eco-tourism-its-berikan-pelatihan-pemandu-wisata/,a2729fd0f07204419f5039d7b80665c2,https://www.youtube.com/watch?v=LDXYka2d8GE,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a2729fd0f07204419f5039d7b80665c2,20202,GISIK CEMANDI,Gisik Cemandi,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.4066053,"112.7235464,","Gisik Cemandi GISIK CEMANDI, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
361,Promosi Kawasan Wisata Pesisir “Pesona Bahari: Branding dan Promosi Produk Hasil Laut Pesona Bahari”,2021-04-10,https://www.its.ac.id/news/2022/04/12/dukung-eco-tourism-its-berikan-pelatihan-pemandu-wisata/,15663737ed540777c4392f8927f66e9c,https://www.youtube.com/watch?v=LDXYka2d8GE&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=15663737ed540777c4392f8927f66e9c,20202,GISIK CEMANDI,Gisik Cemandi,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3893659,112.7938383,"Gisik Cemandi GISIK CEMANDI, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
365,"PROMOSI KAWASAN WISATA PESISIR ""PESONA BAHARI” MELALUI MEDIA SOSIAL",2021-04-10,https://jatimpos.co/pariwisata/6613-dosen-lab-sosial-humaniora-sp-its-beri-pelatihan-eco-tourism-wisata-pesisir,5e5ffb0b1f5adbbf06d32a26608abeb2,https://www.youtube.com/watch?v=LDXYka2d8GE,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5e5ffb0b1f5adbbf06d32a26608abeb2,20202,GISIK CEMANDI,Gesik Cemandi,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3893446,112.7938383,"Gesik Cemandi GISIK CEMANDI, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
404,SISTEM PENGELOLAAN AIR LIMBAH DOMESTIK DAN PENGELOLAAN PERSAMPAHAN,2022-07-12,https://nawacita.co/index.php/2022/10/18/melalui-kkn-infrastruktur-mahasiswa-kkn-its-beserta-warga-desa-banjarkemuning-berhasil-menyusun-program-penyediaan-dan-pengelolaan-infrastruktur-berbasis-masyarakat/,0e5c73fe428e1451c82aa0588bfb688a,https://www.youtube.com/watch?v=7B3xrFtYsaU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=0e5c73fe428e1451c82aa0588bfb688a,20221,BANJAR KEMUNING,Banjar Kemuning,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3857623,112.8074478,"Banjar Kemuning BANJAR KEMUNING, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
405,KKN INFRASTRUKTUR TEMA INFORMASI STANDAR DAN KUALITAS  RUMAH TIDAK LAYAK HUNI,2022-06-30,https://nawacita.co/index.php/2022/10/24/mahasiswa-kkn-infrastruktur-gelar-aksi-penanaman-pohon-di-kawasan-permukiman-nelayan-desa-banjarkemuning-kabupaten-sidoarjo/,7d28fdab1ca1f886c5a87597d446c8db,https://www.youtube.com/watch?v=9CjO56B8IxU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=7d28fdab1ca1f886c5a87597d446c8db,20212,BANJAR KEMUNING,Banjar Kemuning,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.37964,112.7485469,"Banjar Kemuning BANJAR KEMUNING, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
412,SISTEM PENYEDIAAN AIR MINUM,2022-07-12,https://nawacita.co/index.php/2022/10/18/melalui-kkn-infrastruktur-mahasiswa-kkn-its-beserta-warga-desa-banjarkemuning-berhasil-menyusun-program-penyediaan-dan-pengelolaan-infrastruktur-berbasis-masyarakat/,7a835beda8a70f09ba5ce4d96cd55a0a,https://www.youtube.com/watch?v=o_XaLtqa0ZU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=7a835beda8a70f09ba5ce4d96cd55a0a,20221,BANJAR KEMUNING,Banjar Kemuning,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3796241,112.8098326,"Banjar Kemuning BANJAR KEMUNING, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
414,KKN INFRASTUKTUR PENGEMBANGAN KAWASAN PERUMAHAN DAN PEMUKIMAN,2022-07-01,https://nawacita.co/index.php/2022/10/24/mahasiswa-kkn-infrastruktur-gelar-aksi-penanaman-pohon-di-kawasan-permukiman-nelayan-desa-banjarkemuning-kabupaten-sidoarjo/,5ef2ba12e0dda6fe1de496ca05f4085b,https://youtu.be/54-WeEt_2nY,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5ef2ba12e0dda6fe1de496ca05f4085b,20221,BANJAR KEMUNING,,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3796454,112.8098326," BANJAR KEMUNING, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
415,KKN TEMATIK INFRASTRUKTUR TEMA SISTEM PENYEDIAAN AIR MINUM,2022-07-01,https://nawacita.co/index.php/2022/10/18/melalui-kkn-infrastruktur-mahasiswa-kkn-its-beserta-warga-desa-banjarkemuning-berhasil-menyusun-program-penyediaan-dan-pengelolaan-infrastruktur-berbasis-masyarakat/,bfaa83255bf4528b92b4dd56ac1223dd,https://youtu.be/o_XaLtqa0ZU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=bfaa83255bf4528b92b4dd56ac1223dd,20221,BANJAR KEMUNING,,SEDATI,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3796454,112.8098326," BANJAR KEMUNING, KECAMATAN SEDATI, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
33,"RELAWAN DESA ITS MELAWAN COVID-19 DESA WARU, KECAMATAN WARU, KABUPATEN SIDOARJO",2020-04-21,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,f2571c0558cc742b81ce107922a631e2,https://youtu.be/jJ7h1xRrLIs,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=f2571c0558cc742b81ce107922a631e2,20192,WARU,,WARU,KABUPATEN SIDOARJO,JAWA TIMUR,-7.3535761,112.7331737," WARU, KECAMATAN WARU, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
534,UPGRADING TPS MEKARSARI MENJADI TPST DENGAN MNGGUNAKAN MESIN PENGOLAH SAMPAH PRODUK BUMDES NGINGAS MAKMUR ABADI,2022-08-31,https://www.its.ac.id/news/2022/09/27/kkn-abmas-its-bantu-tingkatkan-kinerja-tpst-mekarsari/,5bc5a082610fdd35771453a8d85432b3,https://youtu.be/txhC0NH2qAI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5bc5a082610fdd35771453a8d85432b3,20221,KUREKSARI,Kureksari,WARU,KABUPATEN SIDOARJO,JAWA TIMUR,-7.2751042,112.7986227,"Kureksari KUREKSARI, KECAMATAN WARU, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
252,Pembuatan Dashboard Management System Kontrol IKM Terintegrasi di BUMDES Ngingas,2021-08-10,https://www.its.ac.id/news/2021/11/30/permudah-pengelolaan-ikm-abmas-its-ciptakan-aplikasi/,c478c4b8fd8d156841202de970eece96,https://www.youtube.com/watch?v=VxLKU0Vhgno,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=c478c4b8fd8d156841202de970eece96,20211,NGINGAS,,WARU,KABUPATEN SIDOARJO,JAWA TIMUR,-7.357913928331323,112.74995254907451," NGINGAS, KECAMATAN WARU, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
253,KAJIAN TRIPLE HELIX PRODUK BARU INOVATIF INCINERATOR BUMDES MENUJU PERUSAHAAN SPIN OFF,2021-08-10,https://www.its.ac.id/news/2021/12/15/abmas-its-bantu-kembangkan-bumdes-di-sidoarjo/,a8abebbe7c6fc783cb813b23ac1271f4,https://www.youtube.com/watch?v=EsA9szGInLw,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a8abebbe7c6fc783cb813b23ac1271f4,20211,NGINGAS,,WARU,KABUPATEN SIDOARJO,JAWA TIMUR,-7.357578662624564,112.74998314857066," NGINGAS, KECAMATAN WARU, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
279,"PEMODELAN KEBIJAKAN TEACHING INDUSTRY ANTARA INDUSTRI, BUMDES, DAN PERGURUAN TINGGI DALAM MENDUKUNG MERDEKA BELAJAR KAMPUS MERDEKA (MBKM)",2021-08-10,https://sumaterapost.co/its-gelar-public-expose-rekomendasi-kebijakan-publik-untuk-pemerintah/,195b272919e897a42adb1068bfea776b,https://www.youtube.com/watch?v=xxSCltExv20,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=195b272919e897a42adb1068bfea776b,20211,NGINGAS,,WARU,KABUPATEN SIDOARJO,JAWA TIMUR,-7.357887488251724,112.74999529113231," NGINGAS, KECAMATAN WARU, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
330,Pendampingan Umkm Berbasis Makanan Dan Minuman Di Surabaya Secara Sinergis Dan Berkelanjutan Untuk Mendukung Proses Sertifikasi Halal Produk,2021-06-03,https://www.its.ac.id/news/2022/01/02/its-bantu-proses-sertifikasi-halal-dapur-mbok-na/,be6e4e1525c2d5ca5e903dfad316b8ea,https://www.youtube.com/watch?v=5OOGMSpfSoY,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=be6e4e1525c2d5ca5e903dfad316b8ea,20202,TROPODO,,WARU,KABUPATEN SIDOARJO,JAWA TIMUR,-7.356198100924221,112.75826706050705," TROPODO, KECAMATAN WARU, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR"
